carat,cut,color,clarity,depth,table,price,x,y,z,price_log,carat_log,volume,price_per_carat,dimension_ratio,carat_category,cut_enc,color_enc,clarity_enc,carat_category_enc,cluster,pca1,pca2,cluster_name
0.34,Ideal,E,VVS1,61.8,57.0,83083.0,4.47,4.5,2.77,11.327607423196,0.29266961396282,55.71854999999999,244361.76470588235,1.61913357400722,Light,4,5,6,1,2,-2.7172216920137275,-0.5505895923907673,Affordable Small Diamonds
0.35,Ideal,G,IF,62.0,54.0,83083.0,4.54,4.56,2.82,11.327607423196,0.3001045924503381,58.38076799999999,237380.00000000003,1.6134751773049645,Light,4,3,7,1,2,-2.7397627985394424,-1.8919108335366202,Affordable Small Diamonds
0.35,Ideal,G,IF,61.7,55.0,83083.0,4.52,4.55,2.8,11.327607423196,0.3001045924503381,57.584799999999994,237380.00000000003,1.6196428571428574,Light,4,3,7,1,2,-2.710275327850552,-1.5359809761524612,Affordable Small Diamonds
0.35,Ideal,G,IF,61.5,55.0,83083.0,4.53,4.57,2.8,11.327607423196,0.3001045924503381,57.96588,237380.00000000003,1.6250000000000004,Light,4,3,7,1,2,-2.699437726102011,-1.5113440212634808,Affordable Small Diamonds
0.35,Ideal,G,IF,61.9,54.0,83083.0,4.56,4.58,2.83,11.327607423196,0.3001045924503381,59.103984,237380.00000000003,1.6148409893992934,Light,4,3,7,1,2,-2.7170968536068183,-1.8828674067773925,Affordable Small Diamonds
0.35,Ideal,G,IF,61.3,55.0,83083.0,4.57,4.6,2.81,11.327607423196,0.3001045924503381,59.071819999999995,237380.00000000003,1.6316725978647686,Light,4,3,7,1,2,-2.664961334427966,-1.4910341664912132,Affordable Small Diamonds
0.44,Good,E,VS2,59.0,64.0,83083.0,5.01,4.94,2.93,11.327607423196,0.3646431135879093,72.515742,188825.0,1.697952218430034,Light,1,5,3,1,1,-1.0106477139133385,3.8945182166869987,Premium Heavy Diamonds
0.7,Fair,G,I1,66.9,55.0,83083.0,5.6,5.52,3.72,11.327607423196,0.5306282510621704,114.99264,118690.00000000001,1.4946236559139783,Medium,0,3,0,2,1,0.5164178171012872,0.4792534998614791,Premium Heavy Diamonds
0.52,Premium,G,SI2,62.5,59.0,83083.0,5.1,5.07,3.18,11.327607423196,0.41871033485818504,82.22526,159775.0,1.5990566037735847,Medium,3,3,1,2,1,-0.6658666985957483,0.7439947948374551,Premium Heavy Diamonds
0.36,Ideal,D,VS1,61.8,55.0,83166.0,4.58,4.54,2.82,11.3286059135136,0.3074846997479606,58.63682399999999,231016.6666666667,1.617021276595745,Light,4,6,4,1,2,-2.5380228672023755,-0.8186310294939713,Affordable Small Diamonds
0.36,Very Good,G,IF,60.4,62.0,83166.0,4.6,4.64,2.79,11.3286059135136,0.3074846997479606,59.54975999999999,231016.6666666667,1.6559139784946233,Light,2,3,7,1,2,-2.0439341022496404,1.881743951757055,Affordable Small Diamonds
0.41,Good,E,VVS1,63.5,57.0,83166.0,4.73,4.75,3.01,11.3286059135136,0.3435897043900769,67.627175,202843.90243902442,1.5747508305647842,Light,1,5,6,1,2,-1.961514242103284,0.7582321464594326,Affordable Small Diamonds
0.51,Good,G,SI2,63.2,57.0,83166.0,5.03,5.07,3.19,11.3286059135136,0.412109650826833,81.35169900000001,163070.58823529413,1.5830721003134798,Medium,1,3,1,2,1,-0.6140998561073505,1.1163417010374819,Premium Heavy Diamonds
0.32,Ideal,F,VVS2,61.3,56.0,83166.0,4.42,4.45,2.72,11.3286059135136,0.2776317365982795,53.499680000000005,259893.75,1.630514705882353,Light,4,4,5,1,2,-2.646686177987436,-0.7642666450873553,Affordable Small Diamonds
0.53,Ideal,J,SI2,62.3,58.0,83166.0,5.13,5.17,3.21,11.3286059135136,0.4252677354043441,85.13594099999999,156916.98113207545,1.604361370716511,Medium,4,0,1,2,2,-0.45814044964059736,-0.44933586362423084,Affordable Small Diamonds
0.31,Ideal,E,IF,61.3,58.0,83166.0,4.37,4.4,2.69,11.3286059135136,0.27002713721306015,51.72332,268277.4193548387,1.6301115241635686,Light,4,5,7,1,2,-2.9677492147026285,-0.2695743538672973,Affordable Small Diamonds
0.33,Ideal,D,VS2,62.1,56.0,83166.0,4.48,4.44,2.77,11.3286059135136,0.2851789422336624,55.098624000000015,252018.1818181818,1.6101083032490977,Light,4,6,3,1,2,-2.490419843642408,-0.3916058306628071,Affordable Small Diamonds
0.33,Ideal,E,VS1,61.6,56.0,83166.0,4.46,4.43,2.74,11.3286059135136,0.2851789422336624,54.136372,252018.1818181818,1.6222627737226276,Light,4,5,4,1,2,-2.5695034738454576,-0.5643850560460552,Affordable Small Diamonds
0.33,Premium,E,VS1,61.6,58.0,83166.0,4.45,4.41,2.73,11.3286059135136,0.2851789422336624,53.574885,252018.1818181818,1.6227106227106227,Light,3,5,4,1,2,-2.374730967318735,0.6014676453892303,Affordable Small Diamonds
0.33,Premium,E,VS1,60.9,58.0,83166.0,4.49,4.45,2.72,11.3286059135136,0.2851789422336624,54.34696000000001,252018.1818181818,1.6433823529411766,Light,3,5,4,1,2,-2.3537818385636022,0.6910376598086191,Affordable Small Diamonds
0.33,Ideal,E,VS1,60.2,57.0,83166.0,4.52,4.48,2.71,11.3286059135136,0.2851789422336624,54.876416,252018.1818181818,1.6605166051660516,Light,4,5,4,1,2,-2.4971270042107574,-0.06954565284185141,Affordable Small Diamonds
0.33,Ideal,E,VS1,59.6,56.0,83166.0,4.54,4.49,2.69,11.3286059135136,0.2851789422336624,54.834574,252018.1818181818,1.6784386617100375,Light,4,5,4,1,2,-2.561086016887329,-0.2988901744210936,Affordable Small Diamonds
0.33,Ideal,E,VS1,60.6,57.0,83166.0,4.54,4.5,2.74,11.3286059135136,0.2851789422336624,55.9782,252018.1818181818,1.6496350364963501,Light,4,5,4,1,2,-2.456805032461251,-0.13049656282872635,Affordable Small Diamonds
0.33,Ideal,D,VS2,62.1,56.0,83166.0,4.47,4.42,2.76,11.3286059135136,0.2851789422336624,54.53042399999999,252018.1818181818,1.6105072463768118,Light,4,6,3,1,2,-2.509665202976348,-0.38794728602238,Affordable Small Diamonds
0.33,Ideal,D,VS2,61.8,56.0,83166.0,4.48,4.45,2.76,11.3286059135136,0.2851789422336624,55.023360000000004,252018.1818181818,1.6177536231884058,Light,4,6,3,1,2,-2.495539348975921,-0.3506411705450923,Affordable Small Diamonds
0.33,Ideal,D,VS2,61.8,56.0,83166.0,4.44,4.4,2.73,11.3286059135136,0.2851789422336624,53.333280000000016,252018.1818181818,1.619047619047619,Light,4,6,3,1,2,-2.553407760324538,-0.3396983474351592,Affordable Small Diamonds
0.33,Ideal,D,VS2,60.7,57.0,83166.0,4.5,4.46,2.72,11.3286059135136,0.2851789422336624,54.5904,252018.1818181818,1.647058823529412,Light,4,6,3,1,2,-2.460927523267153,0.11121921729853673,Affordable Small Diamonds
0.33,Ideal,D,VS2,60.9,55.0,83166.0,4.5,4.46,2.73,11.3286059135136,0.2851789422336624,54.7911,252018.1818181818,1.6410256410256412,Light,4,6,3,1,2,-2.5687466308839757,-0.5382868549076391,Affordable Small Diamonds
0.33,Ideal,D,VS2,60.9,55.0,83166.0,4.5,4.47,2.73,11.3286059135136,0.2851789422336624,54.91394999999999,252018.1818181818,1.6428571428571426,Light,4,6,3,1,2,-2.5646178669860062,-0.5390210320066207,Affordable Small Diamonds
0.33,Ideal,D,VS2,61.9,53.0,83166.0,4.49,4.46,2.77,11.3286059135136,0.2851789422336624,55.470358000000004,252018.1818181818,1.615523465703971,Light,4,6,3,1,2,-2.653922539697201,-1.2987847347889803,Affordable Small Diamonds
0.33,Premium,D,VS2,60.7,58.0,83166.0,4.5,4.46,2.72,11.3286059135136,0.2851789422336624,54.5904,252018.1818181818,1.647058823529412,Light,3,6,3,1,2,-2.305023090007602,0.9628080877550106,Affordable Small Diamonds
0.33,Ideal,D,VS2,62.1,55.0,83166.0,4.46,4.43,2.76,11.3286059135136,0.2851789422336624,54.531527999999994,252018.1818181818,1.6105072463768118,Light,4,6,3,1,2,-2.567910968924257,-0.6985853831721124,Affordable Small Diamonds
0.33,Ideal,D,VS2,62.1,54.0,83166.0,4.46,4.43,2.76,11.3286059135136,0.2851789422336624,54.531527999999994,252018.1818181818,1.6105072463768118,Light,4,6,3,1,2,-2.626024401525368,-1.009190669510497,Affordable Small Diamonds
0.33,Ideal,D,VS2,62.3,56.0,83166.0,4.46,4.43,2.77,11.3286059135136,0.2851789422336624,54.729106,252018.1818181818,1.604693140794224,Light,4,6,3,1,2,-2.501389778737747,-0.4162755963631344,Affordable Small Diamonds
0.33,Ideal,D,VS2,62.5,56.0,83166.0,4.46,4.43,2.78,11.3286059135136,0.2851789422336624,54.926683999999995,252018.1818181818,1.5989208633093528,Light,4,6,3,1,2,-2.4929820211523475,-0.4445710958925419,Affordable Small Diamonds
0.33,Ideal,D,VS2,62.8,54.0,83166.0,4.46,4.43,2.79,11.3286059135136,0.2851789422336624,55.124262,252018.1818181818,1.593189964157706,Light,4,6,3,1,2,-2.5999606171230867,-1.1074805057860067,Affordable Small Diamonds
0.33,Ideal,D,VS2,62.3,57.0,83166.0,4.45,4.41,2.76,11.3286059135136,0.2851789422336624,54.16362,252018.1818181818,1.605072463768116,Light,4,6,3,1,2,-2.4625217054705755,-0.10201176538432284,Affordable Small Diamonds
0.33,Ideal,D,VS2,62.5,55.0,83166.0,4.45,4.41,2.77,11.3286059135136,0.2851789422336624,54.359865000000006,252018.1818181818,1.59927797833935,Light,4,6,3,1,2,-2.5703408130873977,-0.7515178375904996,Affordable Small Diamonds
0.33,Ideal,D,VS2,61.9,56.0,83166.0,4.44,4.42,2.74,11.3286059135136,0.2851789422336624,53.771952000000006,252018.1818181818,1.616788321167883,Light,4,6,3,1,2,-2.5375829865892827,-0.35605886347524124,Affordable Small Diamonds
0.33,Ideal,D,VS2,61.9,57.0,83166.0,4.47,4.42,2.75,11.3286059135136,0.2851789422336624,54.33284999999999,252018.1818181818,1.6163636363636364,Light,4,6,3,1,2,-2.459959527960637,-0.049046500154587794,Affordable Small Diamonds
0.33,Ideal,D,VS2,62.6,56.0,83166.0,4.43,4.39,2.76,11.3286059135136,0.2851789422336624,53.67565199999999,252018.1818181818,1.597826086956522,Light,4,6,3,1,2,-2.5348933254189117,-0.44995597801134285,Affordable Small Diamonds
0.33,Premium,D,VS2,61.2,58.0,83166.0,4.44,4.41,2.71,11.3286059135136,0.2851789422336624,53.062884000000004,252018.1818181818,1.6328413284132843,Light,3,6,3,1,2,-2.3537576690288717,0.9051593066941084,Affordable Small Diamonds
0.33,Ideal,E,VS1,62.6,57.0,83166.0,4.42,4.4,2.76,11.3286059135136,0.2851789422336624,53.67648,252018.1818181818,1.597826086956522,Light,4,5,4,1,2,-2.5189621368700275,-0.3857827984427364,Affordable Small Diamonds
0.33,Premium,E,VS1,61.5,59.0,83166.0,4.46,4.42,2.73,11.3286059135136,0.2851789422336624,53.817036,252018.1818181818,1.6263736263736261,Light,3,5,4,1,2,-2.3090681852209705,0.9240407260282882,Affordable Small Diamonds
0.33,Ideal,E,VS1,62.7,57.0,83166.0,4.45,4.38,2.77,11.3286059135136,0.2851789422336624,53.99007,252018.1818181818,1.5938628158844765,Light,4,5,4,1,2,-2.5068691269923478,-0.40131070494979326,Affordable Small Diamonds
0.46,Fair,G,VS2,65.3,56.0,83166.0,4.83,4.76,3.13,11.3286059135136,0.3784364357202451,71.961204,180795.65217391303,1.5319488817891374,Light,0,3,3,1,1,-1.1334264688180997,0.8632312068288782,Premium Heavy Diamonds
0.33,Premium,D,VVS2,62.6,56.0,83166.0,4.47,4.44,2.79,11.3286059135136,0.2851789422336624,55.372572000000005,252018.1818181818,1.596774193548387,Light,3,6,5,1,2,-2.6504601636123577,-0.17761835127368034,Affordable Small Diamonds
0.37,Very Good,G,IF,61.8,56.0,83249.0,4.6,4.64,2.85,11.32960340784269,0.31481073984003355,60.8304,224997.2972972973,1.621052631578947,Light,2,3,7,1,2,-2.3301162003230402,-0.18046037341730445,Affordable Small Diamonds
0.4,Ideal,D,VS1,60.6,56.0,83249.0,4.78,4.82,2.91,11.32960340784269,0.33647223662121295,67.04523600000002,208122.5,1.6494845360824744,Light,4,6,4,1,2,-2.1871439167618547,-0.4031411311978821,Affordable Small Diamonds
0.44,Ideal,E,VS2,61.5,56.0,83249.0,4.9,4.92,3.02,11.32960340784269,0.3646431135879093,72.80616,189202.27272727274,1.6258278145695364,Light,4,5,3,1,2,-1.7425043743947497,-0.5525743025880945,Affordable Small Diamonds
0.44,Premium,E,VS2,62.3,59.0,83249.0,4.81,4.91,3.03,11.32960340784269,0.3646431135879093,71.55981299999999,189202.27272727274,1.6039603960396038,Light,3,5,3,1,2,-1.4994008875719553,0.8185560885796962,Affordable Small Diamonds
0.44,Premium,E,VS2,60.4,58.0,83249.0,4.87,4.93,2.96,11.32960340784269,0.3646431135879093,71.066936,189202.27272727274,1.6554054054054055,Light,3,5,3,1,2,-1.5867470702367341,0.7673594354598383,Affordable Small Diamonds
0.44,Ideal,E,VS2,62.4,57.0,83249.0,4.88,4.9,3.05,11.32960340784269,0.3646431135879093,72.9316,189202.27272727274,1.6032786885245904,Light,4,5,3,1,2,-1.6734258563846651,-0.364194441126566,Affordable Small Diamonds
0.44,Premium,E,VS2,60.4,59.0,83249.0,4.9,4.93,2.97,11.32960340784269,0.3646431135879093,71.74629,189202.27272727274,1.6548821548821548,Light,3,5,3,1,2,-1.5091236116080875,1.0743717987804915,Affordable Small Diamonds
0.44,Ideal,E,VS2,61.9,55.0,83249.0,4.86,4.89,3.02,11.32960340784269,0.3646431135879093,71.771508,189202.27272727274,1.6142384105960266,Light,4,5,3,1,2,-1.8266864410845065,-0.9117849432281531,Affordable Small Diamonds
0.34,Ideal,F,VVS2,61.0,56.0,83249.0,4.54,4.57,2.78,11.32960340784269,0.29266961396282,57.678884000000004,244849.99999999997,1.6384892086330936,Light,4,4,5,1,2,-2.4874271159960366,-0.7542019667799182,Affordable Small Diamonds
0.34,Ideal,F,VVS2,61.8,55.0,83249.0,4.46,4.51,2.77,11.32960340784269,0.29266961396282,55.717442,244849.99999999997,1.61913357400722,Light,4,4,5,1,2,-2.6044045510676725,-1.1605291375668214,Affordable Small Diamonds
0.4,Ideal,G,VS2,60.5,57.0,83249.0,4.74,4.8,2.89,11.32960340784269,0.33647223662121295,65.75328,208122.5,1.6505190311418683,Light,4,3,3,1,2,-1.752323612883582,-0.2956726588483542,Affordable Small Diamonds
0.37,Ideal,D,VS2,61.4,55.0,83249.0,4.64,4.67,2.86,11.32960340784269,0.31481073984003355,61.97276799999999,224997.2972972973,1.6276223776223775,Light,4,6,3,1,2,-2.2892534086426117,-0.6578668428344859,Affordable Small Diamonds
0.39,Ideal,F,VS1,62.0,55.0,83249.0,4.66,4.69,2.9,11.32960340784269,0.3293037471426004,63.380660000000006,213458.97435897434,1.6120689655172418,Light,4,4,4,1,2,-2.168268518160906,-1.1150461463184456,Affordable Small Diamonds
0.46,Fair,F,SI1,64.9,58.0,83249.0,4.81,4.77,3.11,11.32960340784269,0.3784364357202451,71.35490699999998,180976.08695652173,1.5401929260450158,Light,0,4,2,1,1,-0.996358638672813,1.7881006299991768,Premium Heavy Diamonds
0.4,Very Good,D,VS1,62.9,55.0,83332.0,4.73,4.77,2.99,11.330599908168274,0.33647223662121295,67.46067900000001,208330.0,1.5886287625418059,Light,2,6,4,1,2,-2.0184790115539935,0.055211107586711404,Affordable Small Diamonds
0.39,Ideal,G,VVS1,58.8,62.0,83332.0,4.77,4.79,2.81,11.330599908168274,0.3293037471426004,64.203723,213671.79487179487,1.7010676156583626,Light,4,3,6,1,2,-1.938414798400433,1.111189418189487,Affordable Small Diamonds
0.38,Ideal,F,VS1,61.1,56.0,83332.0,4.7,4.65,2.86,11.330599908168274,0.3220834991691133,62.505300000000005,219294.73684210525,1.634615384615385,Light,4,4,4,1,2,-2.1544682228889878,-0.6757313463367209,Affordable Small Diamonds
0.39,Ideal,E,VS1,62.2,53.3,83332.0,4.68,4.7,2.92,11.330599908168274,0.3293037471426004,64.22832,213671.79487179487,1.6061643835616437,Light,4,5,4,1,2,-2.332839117711481,-1.5574486376290035,Affordable Small Diamonds
0.39,Ideal,E,VS1,62.3,54.4,83332.0,4.66,4.69,2.91,11.330599908168274,0.3293037471426004,63.59921400000001,213671.79487179487,1.6065292096219932,Light,4,5,4,1,2,-2.2874515228849126,-1.2255604265149886,Affordable Small Diamonds
0.41,Ideal,E,VS1,61.6,54.0,83332.0,4.77,4.8,2.95,11.330599908168274,0.3435897043900769,67.5432,203248.78048780488,1.6220338983050846,Light,4,5,4,1,2,-2.1766432102474935,-1.2817113202974753,Affordable Small Diamonds
0.39,Ideal,E,VS1,62.7,53.6,83332.0,4.67,4.69,2.93,11.330599908168274,0.3293037471426004,64.173739,213671.79487179487,1.5972696245733786,Light,4,5,4,1,2,-2.3128656565502355,-1.5313370209321442,Affordable Small Diamonds
0.51,Ideal,J,SI1,61.5,56.0,83332.0,5.14,5.17,3.17,11.330599908168274,0.412109650826833,84.238946,163396.07843137256,1.6261829652996844,Medium,4,0,2,2,2,-0.7600922304973081,-1.0829315024201889,Affordable Small Diamonds
0.32,Ideal,E,IF,60.6,60.0,83332.0,4.43,4.45,2.69,11.330599908168274,0.2776317365982795,53.029315,260412.5,1.6505576208178436,Light,4,5,7,1,2,-2.8008245993358334,0.43558756480674893,Affordable Small Diamonds
0.51,Premium,G,SI2,59.9,60.0,83332.0,5.14,5.07,3.06,11.330599908168274,0.412109650826833,79.742988,163396.07843137256,1.6683006535947713,Medium,3,3,1,2,1,-0.7036539200612303,1.4201402203457996,Premium Heavy Diamonds
0.42,Very Good,E,VS1,62.9,57.0,83415.0,4.75,4.79,3.0,11.33159541646943,0.3506568716131694,68.25750000000001,198607.14285714287,1.5899999999999999,Light,2,5,4,1,2,-1.7644406179208356,0.550528171326173,Affordable Small Diamonds
0.38,Very Good,D,VS2,63.1,55.0,83415.0,4.6,4.59,2.9,11.33159541646943,0.3220834991691133,61.23059999999999,219513.15789473683,1.5844827586206895,Light,2,6,3,1,2,-2.092179343603509,0.19697423544782253,Affordable Small Diamonds
0.43,Ideal,G,VS1,61.6,55.1,83415.0,4.85,4.89,3.0,11.33159541646943,0.35767444427181594,71.14949999999999,193988.37209302327,1.623333333333333,Light,4,3,4,1,2,-1.7999688236331888,-1.198789477123737,Affordable Small Diamonds
0.4,Very Good,G,VS1,63.4,56.0,83415.0,4.72,4.68,2.98,11.33159541646943,0.33647223662121295,65.82700799999999,208537.5,1.577181208053691,Light,2,3,4,1,2,-1.723620084157726,-0.045045696647598964,Affordable Small Diamonds
0.4,Ideal,E,VS1,61.2,55.0,83415.0,4.79,4.76,2.92,11.33159541646943,0.33647223662121295,66.577168,208537.5,1.6352739726027399,Light,4,5,4,1,2,-2.1604358169414613,-0.9094993003317559,Affordable Small Diamonds
0.48,Premium,E,SI2,62.9,60.0,83415.0,4.93,4.9,3.09,11.33159541646943,0.3920420877760237,74.64513,173781.25,1.5906148867313916,Light,3,5,1,1,1,-1.0361696111803902,1.2818575814111115,Premium Heavy Diamonds
0.3,Very Good,E,VVS1,61.8,56.0,83498.0,4.29,4.32,2.66,11.33258993471933,0.262364264467491,49.29724800000001,278326.6666666667,1.6184210526315788,Light,2,5,6,1,2,-2.8462484160076014,0.27096087454136036,Affordable Small Diamonds
0.46,Ideal,I,VVS2,61.4,57.0,83498.0,4.96,5.0,3.06,11.33258993471933,0.3784364357202451,75.888,181517.3913043478,1.627450980392157,Light,4,1,5,1,2,-1.4759593567782354,-0.9764825084486877,Affordable Small Diamonds
0.42,Ideal,D,VS1,61.4,55.0,83498.0,4.8,4.9,2.98,11.33258993471933,0.3506568716131694,70.0896,198804.76190476192,1.6275167785234899,Light,4,6,4,1,2,-2.129151953010971,-0.8426569066715687,Affordable Small Diamonds
0.5,Premium,G,SI2,61.9,58.0,83498.0,5.12,5.09,3.16,11.33258993471933,0.4054651081081644,82.35212800000001,166996.0,1.6155063291139242,Light,3,3,1,1,2,-0.7464388048317568,0.517901965345295,Affordable Small Diamonds
0.47,Ideal,H,VS2,62.0,54.0,83498.0,4.99,5.01,3.1,11.33258993471933,0.3852624007906449,77.49969,177655.3191489362,1.6129032258064515,Light,4,2,3,1,2,-1.4134036273654804,-1.6242540376681311,Affordable Small Diamonds
0.33,Ideal,D,VS1,61.3,55.0,83498.0,4.46,4.48,2.74,11.33258993471933,0.2851789422336624,54.74739200000001,253024.2424242424,1.6313868613138687,Light,4,6,4,1,2,-2.7030578362897923,-0.7209034859942982,Affordable Small Diamonds
0.36,Ideal,G,IF,62.0,57.0,83498.0,4.54,4.58,2.82,11.33258993471933,0.3074846997479606,58.63682399999999,231938.8888888889,1.617021276595745,Light,4,3,7,1,2,-2.546794044211467,-0.9635562633124615,Affordable Small Diamonds
0.37,Premium,D,VS1,61.9,58.0,83498.0,4.62,4.56,2.84,11.33258993471933,0.31481073984003355,59.830847999999996,225670.27027027027,1.6161971830985915,Light,3,6,4,1,2,-2.2159247430043414,0.6315206737007929,Affordable Small Diamonds
0.46,Very Good,F,SI1,63.1,56.0,83498.0,4.9,4.87,3.08,11.33258993471933,0.3784364357202451,73.49804000000002,181517.3913043478,1.586038961038961,Light,2,4,2,1,2,-1.2638394035185072,0.31699537234339403,Affordable Small Diamonds
0.41,Ideal,F,VS1,62.1,56.0,83581.0,4.77,4.8,2.97,11.333583464885265,0.3435897043900769,68.00112,203856.0975609756,1.6111111111111112,Light,4,4,4,1,2,-1.9491971038335671,-0.8480428131899926,Affordable Small Diamonds
0.41,Very Good,G,VVS2,62.9,56.0,83581.0,4.7,4.74,2.97,11.333583464885265,0.3435897043900769,66.16566000000002,203856.0975609756,1.5892255892255893,Light,2,3,5,1,2,-1.8435411841546405,-0.1103870158032267,Affordable Small Diamonds
0.41,Ideal,D,VS2,61.6,55.0,83581.0,4.74,4.77,2.93,11.333583464885265,0.3435897043900769,66.246714,203856.0975609756,1.622866894197952,Light,4,6,3,1,2,-2.1151029189556305,-0.7174224595311541,Affordable Small Diamonds
0.41,Ideal,D,VS2,62.4,54.0,83581.0,4.74,4.78,2.97,11.333583464885265,0.3435897043900769,67.29188400000001,203856.0975609756,1.6026936026936025,Light,4,6,3,1,2,-2.1354565573171738,-1.1419439210861488,Affordable Small Diamonds
0.41,Ideal,G,VVS2,61.8,56.0,83581.0,4.74,4.78,2.94,11.333583464885265,0.3435897043900769,66.61216800000001,203856.0975609756,1.619047619047619,Light,4,3,5,1,2,-2.0349895718871864,-1.046193170561202,Affordable Small Diamonds
0.41,Ideal,F,VS1,61.9,55.0,83581.0,4.76,4.8,2.96,11.333583464885265,0.3435897043900769,67.63007999999999,203856.0975609756,1.6148648648648647,Light,4,4,4,1,2,-2.019979391264845,-1.1296512337113358,Affordable Small Diamonds
0.41,Ideal,D,VS2,62.2,57.0,83581.0,4.72,4.76,2.95,11.333583464885265,0.3435897043900769,66.27824,203856.0975609756,1.6067796610169491,Light,4,6,3,1,2,-1.993030473677948,-0.17747265161352746,Affordable Small Diamonds
0.41,Ideal,G,VVS2,62.5,55.0,83581.0,4.75,4.76,2.97,11.333583464885265,0.3435897043900769,67.1517,203856.0975609756,1.6010101010101008,Light,4,3,5,1,2,-2.0710356506371883,-1.4543213052647674,Affordable Small Diamonds
